,DP_splits,DP_moms_splits,cdcl_splits,cdcl_moms_splits,cdcl_chron_splits,cdcl_chron_moms_splits,sudoku_given_clauses,DP_list_sat_clauses,DP_moms_list_sat_clauses,cdcl_list_sat_clauses,cdcl_moms_list_sat_clauses,cdcl_chron_list_sat_clauses,cdcl_chron_moms_list_sat_clauses
489,0,0,0,0,0,0,6,[83],[83],[84],[84],[84],[84]
490,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
491,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
492,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
493,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
494,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
495,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
496,2,8,2,3,2,4,4,"[175, 15, 135]","[175, 55, 10, 124, 9, 141, 121, 56, 77]","[175, 16, 19]","[175, 59, 11, 3, 8]","[175, 16, 19]","[175, 59, 11, 3, 18]"
497,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
498,0,0,0,0,0,0,6,[191],[191],[193],[193],[193],[193]
499,6,8,4,5,6,8,4,"[176, 14, 15, 120, 11, 26, 124]","[176, 54, 10, 79, 9, 178, 121, 22, 18]","[176, 15, 16, 6, 28, 37, 46]","[176, 58, 11, 3, 27, 92, 39, 43, 61]","[176, 15, 16, 6, 12, 37, 36]","[176, 58, 11, 3, 16, 92, 12, 43, 34]"
500,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
501,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
502,12,10,8,6,12,8,4,"[99, 26, 13, 63, 13, 131, 9, 76, 17, 174, 62, 37, 91]","[99, 77, 12, 115, 11, 82, 68, 128, 10, 45, 76]","[99, 27, 14, 63, 14, 14, 43, 24, 3, 43, 112, 106, 38, 130]","[99, 80, 30, 27, 14, 24, 114, 59, 92]","[99, 27, 14, 63, 14, 19, 9, 15, 19, 78, 64, 38, 37]","[99, 80, 30, 27, 14, 24, 70, 59, 36]"
503,0,0,0,0,0,0,4,[174],[174],[178],[178],[178],[178]
504,0,0,0,0,0,0,4,[190],[190],[195],[195],[195],[195]
505,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
506,4,2,3,2,4,2,4,"[176, 50, 18, 172, 22]","[176, 11, 39]","[176, 52, 19, 55, 39]","[176, 12, 10]","[176, 52, 19, 55, 35]","[176, 12, 10]"
507,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
508,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
509,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
510,2,2,2,2,2,2,4,"[176, 37, 46]","[176, 11, 39]","[176, 38, 47]","[176, 12, 10]","[176, 38, 47]","[176, 12, 10]"
511,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
512,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
513,0,0,0,0,0,0,4,[51],[51],[52],[52],[52],[52]
514,4,8,3,4,4,6,4,"[120, 68, 17, 83, 64]","[120, 71, 10, 133, 11, 141, 70, 28, 79]","[120, 69, 18, 59, 11]","[120, 75, 11, 24, 29, 88, 23]","[120, 69, 18, 59, 16]","[120, 75, 11, 24, 18, 88, 9]"
515,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
516,0,0,0,0,0,0,4,[148],[148],[151],[151],[151],[151]
517,0,0,0,0,0,0,6,[75],[75],[76],[76],[76],[76]
518,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
519,0,0,0,0,0,0,4,[190],[190],[195],[195],[195],[195]
520,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
521,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
522,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
523,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
524,6,6,4,2,6,2,4,"[176, 55, 13, 116, 9, 27, 81]","[176, 50, 10, 89, 11, 86, 97]","[176, 56, 14, 5, 24, 39, 46]","[176, 52, 59]","[176, 56, 14, 5, 10, 39, 37]","[176, 52, 59]"
525,0,0,0,0,0,0,4,[200],[200],[204],[204],[204],[204]
526,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
527,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
528,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
529,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
530,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
531,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
532,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
533,0,0,0,0,0,0,6,[61],[61],[63],[63],[63],[63]
534,0,0,0,0,0,0,4,[147],[147],[150],[150],[150],[150]
535,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
536,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
537,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
538,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
539,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
540,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
541,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
542,0,0,0,0,0,0,6,[158],[158],[159],[159],[159],[159]
543,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
544,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
545,0,0,0,0,0,0,4,[204],[204],[209],[209],[209],[209]
546,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
547,6,6,4,2,6,2,4,"[176, 55, 13, 116, 9, 27, 81]","[176, 50, 10, 89, 11, 86, 97]","[176, 56, 14, 5, 24, 39, 46]","[176, 52, 59]","[176, 56, 14, 5, 10, 39, 37]","[176, 52, 59]"
548,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
549,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
550,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
551,14,6,8,2,12,2,4,"[82, 34, 17, 97, 13, 63, 27, 143, 9, 15, 15, 179, 62, 143, 56]","[82, 65, 12, 138, 11, 85, 207]","[82, 35, 18, 30, 14, 63, 57, 30, 24, 120, 39, 84]","[82, 67, 75]","[82, 35, 18, 30, 14, 63, 57, 16, 25, 73, 64, 39, 37]","[82, 67, 75]"
552,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
553,0,0,0,0,0,0,6,[170],[170],[173],[173],[173],[173]
554,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
555,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
556,0,0,0,0,0,0,4,[59],[59],[60],[60],[60],[60]
557,0,0,0,0,0,0,4,[57],[57],[58],[58],[58],[58]
558,0,0,0,0,0,0,4,[200],[200],[204],[204],[204],[204]
559,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
560,0,0,0,0,0,0,4,[211],[211],[215],[215],[215],[215]
561,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
562,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
563,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
564,0,0,0,0,0,0,6,[61],[61],[63],[63],[63],[63]
565,12,10,8,6,12,8,4,"[99, 26, 13, 63, 13, 131, 9, 76, 17, 174, 62, 37, 91]","[99, 77, 12, 115, 11, 82, 68, 128, 10, 45, 76]","[99, 27, 14, 63, 14, 14, 43, 24, 3, 43, 112, 106, 38, 130]","[99, 80, 30, 27, 14, 24, 114, 59, 92]","[99, 27, 14, 63, 14, 19, 9, 15, 19, 78, 64, 38, 37]","[99, 80, 30, 27, 14, 24, 70, 59, 36]"
566,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
567,0,0,0,0,0,0,6,[62],[62],[63],[63],[63],[63]
568,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
569,0,0,0,0,0,0,6,[62],[62],[63],[63],[63],[63]
570,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
571,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
572,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
573,8,8,5,6,8,10,4,"[121, 67, 17, 82, 13, 58, 9, 93, 67]","[121, 70, 10, 133, 11, 141, 70, 28, 78]","[121, 68, 18, 58, 32, 5, 42, 42, 64]","[121, 74, 11, 23, 29, 94, 43, 6, 53, 50, 80]","[121, 68, 18, 58, 14, 5, 10, 42, 41]","[121, 74, 11, 23, 18, 94, 14, 6, 10, 50, 39]"
574,0,0,0,0,0,0,6,[165],[165],[167],[167],[167],[167]
575,0,0,0,0,0,0,4,[219],[219],[223],[223],[223],[223]
576,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
577,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
578,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
579,0,0,0,0,0,0,4,[175],[175],[179],[179],[179],[179]
580,0,0,0,0,0,0,6,[209],[209],[213],[213],[213],[213]
581,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
582,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
583,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
584,0,0,0,0,0,0,6,[227],[227],[230],[230],[230],[230]
585,0,0,0,0,0,0,6,[59],[59],[60],[60],[60],[60]
586,0,0,0,0,0,0,4,[51],[51],[52],[52],[52],[52]
587,0,0,0,0,0,0,6,[198],[198],[202],[202],[202],[202]
588,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
589,10,10,6,6,8,8,4,"[99, 34, 17, 191, 13, 110, 9, 20, 62, 105, 49]","[99, 76, 12, 115, 11, 82, 68, 92, 10, 45, 61]","[99, 35, 18, 30, 14, 24, 104, 38, 123]","[99, 79, 30, 30, 14, 24, 114, 59, 146]","[99, 35, 18, 30, 14, 24, 72, 38, 37]","[99, 79, 30, 30, 14, 24, 70, 59, 36]"
590,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
591,0,0,0,0,0,0,4,[57],[57],[58],[58],[58],[58]
592,6,8,4,5,6,8,4,"[176, 14, 15, 120, 11, 26, 124]","[176, 54, 10, 79, 9, 178, 121, 22, 18]","[176, 15, 16, 6, 28, 37, 46]","[176, 58, 11, 3, 27, 92, 39, 43, 61]","[176, 15, 16, 6, 12, 37, 36]","[176, 58, 11, 3, 16, 92, 12, 43, 34]"
593,0,0,0,0,0,0,6,[201],[201],[203],[203],[203],[203]
594,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
595,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
596,6,6,2,4,2,4,4,"[176, 65, 18, 86, 14, 47, 15]","[176, 94, 5, 30, 94, 84, 10]","[176, 68, 19]","[176, 94, 80, 13, 8, 31]","[176, 68, 19]","[176, 94, 80, 13, 8]"
597,0,0,0,0,0,0,6,[213],[213],[217],[217],[217],[217]
598,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
599,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
600,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
601,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
602,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
603,0,0,0,0,0,0,4,[68],[68],[70],[70],[70],[70]
604,0,0,0,0,0,0,6,[190],[190],[192],[192],[192],[192]
605,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
606,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
607,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
608,0,0,0,0,0,0,6,[151],[151],[153],[153],[153],[153]
609,0,0,0,0,0,0,6,[151],[151],[153],[153],[153],[153]
610,0,0,0,0,0,0,4,[51],[51],[52],[52],[52],[52]
611,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
612,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
613,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
614,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
615,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
616,0,0,0,0,0,0,4,[175],[175],[179],[179],[179],[179]
617,0,0,0,0,0,0,4,[186],[186],[188],[188],[188],[188]
618,0,0,0,0,0,0,6,[186],[186],[188],[188],[188],[188]
619,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
620,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
621,0,0,0,0,0,0,4,[57],[57],[58],[58],[58],[58]
622,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
623,0,0,0,0,0,0,6,[198],[198],[202],[202],[202],[202]
624,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
625,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
626,2,2,2,2,2,2,6,"[191, 33, 103]","[191, 29, 174]","[191, 35, 35]","[191, 32, 34]","[191, 35, 35]","[191, 32, 34]"
627,0,0,0,0,0,0,6,[158],[158],[159],[159],[159],[159]
628,0,0,0,0,0,0,6,[158],[158],[159],[159],[159],[159]
629,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
630,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
631,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
632,0,0,0,0,0,0,6,[83],[83],[84],[84],[84],[84]
633,0,0,0,0,0,0,4,[140],[140],[142],[142],[142],[142]
634,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
635,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
636,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
637,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
638,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
639,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
640,0,0,0,0,0,0,6,[61],[61],[63],[63],[63],[63]
641,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
642,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
643,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
644,0,0,0,0,0,0,6,[62],[62],[63],[63],[63],[63]
645,0,0,0,0,0,0,6,[165],[165],[167],[167],[167],[167]
646,0,0,0,0,0,0,6,[213],[213],[217],[217],[217],[217]
647,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
648,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
649,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
650,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
651,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
652,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
653,0,0,0,0,0,0,4,[183],[183],[187],[187],[187],[187]
654,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
655,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
656,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
657,0,0,0,0,0,0,4,[57],[57],[58],[58],[58],[58]
658,0,0,0,0,0,0,6,[210],[210],[213],[213],[213],[213]
659,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
660,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
661,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
662,0,0,0,0,0,0,4,[51],[51],[52],[52],[52],[52]
663,0,0,0,0,0,0,6,[57],[57],[58],[58],[58],[58]
664,0,0,0,0,0,0,4,[83],[83],[84],[84],[84],[84]
665,0,0,0,0,0,0,4,[61],[61],[62],[62],[62],[62]
666,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
667,8,8,5,6,8,10,4,"[121, 67, 17, 82, 13, 58, 9, 93, 67]","[121, 70, 10, 133, 11, 141, 70, 28, 78]","[121, 68, 18, 58, 32, 5, 42, 42, 64]","[121, 74, 11, 23, 29, 94, 43, 6, 53, 50, 80]","[121, 68, 18, 58, 14, 5, 10, 42, 41]","[121, 74, 11, 23, 18, 94, 14, 6, 10, 50, 39]"
668,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
669,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
670,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
671,0,0,0,0,0,0,6,[62],[62],[63],[63],[63],[63]
672,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
673,0,0,0,0,0,0,6,[151],[151],[153],[153],[153],[153]
674,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
675,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
676,2,6,2,2,2,2,6,"[244, 31, 151]","[244, 26, 10, 106, 9, 90, 68]","[244, 33, 32]","[244, 29, 36]","[244, 33, 32]","[244, 29, 36]"
677,10,10,6,6,8,8,4,"[99, 34, 17, 191, 13, 110, 9, 20, 62, 105, 49]","[99, 76, 12, 115, 11, 82, 68, 92, 10, 45, 61]","[99, 35, 18, 30, 14, 24, 104, 38, 123]","[99, 79, 30, 30, 14, 24, 114, 59, 146]","[99, 35, 18, 30, 14, 24, 72, 38, 37]","[99, 79, 30, 30, 14, 24, 70, 59, 36]"
678,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
679,0,0,0,0,0,0,6,[221],[221],[224],[224],[224],[224]
680,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
681,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
682,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
683,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
684,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
685,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
686,0,0,0,0,0,0,4,[197],[197],[201],[201],[201],[201]
687,0,0,0,0,0,0,6,[143],[143],[146],[146],[146],[146]
688,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
689,0,0,0,0,0,0,6,[62],[62],[63],[63],[63],[63]
690,4,2,3,2,4,2,4,"[176, 50, 18, 172, 22]","[176, 11, 39]","[176, 52, 19, 55, 39]","[176, 12, 10]","[176, 52, 19, 55, 35]","[176, 12, 10]"
691,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
692,0,0,0,0,0,0,6,[223],[223],[226],[226],[226],[226]
693,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
694,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
695,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
696,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
697,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
698,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
699,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
700,0,0,0,0,0,0,6,[51],[51],[52],[52],[52],[52]
701,0,0,0,0,0,0,6,[83],[83],[84],[84],[84],[84]
702,0,0,0,0,0,0,4,[175],[175],[179],[179],[179],[179]
703,0,0,0,0,0,0,4,[59],[59],[60],[60],[60],[60]
704,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
705,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
706,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
707,0,0,0,0,0,0,4,[162],[162],[164],[164],[164],[164]
708,0,0,0,0,0,0,4,[54],[54],[55],[55],[55],[55]
709,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
710,0,0,0,0,0,0,4,[83],[83],[84],[84],[84],[84]
711,0,0,0,0,0,0,4,[62],[62],[63],[63],[63],[63]
712,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
713,0,0,0,0,0,0,6,[199],[199],[203],[203],[203],[203]
714,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
715,0,0,0,0,0,0,4,[148],[148],[151],[151],[151],[151]
716,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
717,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
718,0,0,0,0,0,0,4,[51],[51],[52],[52],[52],[52]
719,0,0,0,0,0,0,4,[50],[50],[51],[51],[51],[51]
720,8,8,5,6,8,10,4,"[121, 67, 17, 82, 13, 58, 9, 93, 67]","[121, 70, 10, 133, 11, 141, 70, 28, 78]","[121, 68, 18, 58, 32, 5, 42, 42, 64]","[121, 74, 11, 23, 29, 94, 43, 6, 53, 50, 80]","[121, 68, 18, 58, 14, 5, 10, 42, 41]","[121, 74, 11, 23, 18, 94, 14, 6, 10, 50, 39]"
721,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
722,0,0,0,0,0,0,6,[51],[51],[52],[52],[52],[52]
723,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
724,6,8,4,5,6,8,4,"[176, 14, 15, 120, 11, 26, 124]","[176, 54, 10, 79, 9, 178, 121, 22, 18]","[176, 15, 16, 6, 28, 37, 46]","[176, 58, 11, 3, 27, 92, 39, 43, 61]","[176, 15, 16, 6, 12, 37, 36]","[176, 58, 11, 3, 16, 92, 12, 43, 34]"
725,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
726,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
727,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
728,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
729,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
730,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
731,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
732,0,0,0,0,0,0,4,[59],[59],[60],[60],[60],[60]
733,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
734,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
735,0,0,0,0,0,0,6,[220],[220],[224],[224],[224],[224]
736,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
737,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
738,0,0,0,0,0,0,4,[143],[143],[146],[146],[146],[146]
739,0,0,0,0,0,0,6,[185],[185],[187],[187],[187],[187]
740,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
741,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
742,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
743,0,0,0,0,0,0,6,[83],[83],[84],[84],[84],[84]
744,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
745,6,8,4,5,6,8,4,"[176, 14, 15, 120, 11, 26, 124]","[176, 54, 10, 79, 9, 178, 121, 22, 18]","[176, 15, 16, 6, 28, 37, 46]","[176, 58, 11, 3, 27, 92, 39, 43, 61]","[176, 15, 16, 6, 12, 37, 36]","[176, 58, 11, 3, 16, 92, 12, 43, 34]"
746,0,0,0,0,0,0,4,[167],[167],[170],[170],[170],[170]
747,10,10,6,6,8,8,4,"[99, 34, 17, 191, 13, 110, 9, 20, 62, 105, 49]","[99, 76, 12, 115, 11, 82, 68, 92, 10, 45, 61]","[99, 35, 18, 30, 14, 24, 104, 38, 123]","[99, 79, 30, 30, 14, 24, 114, 59, 146]","[99, 35, 18, 30, 14, 24, 72, 38, 37]","[99, 79, 30, 30, 14, 24, 70, 59, 36]"
748,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
